method,metric,index,values
gam,test_acc,8,"[0.6610169410705566, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6610169410705566, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6779661178588867, 0.694915235042572, 0.694915235042572, 0.694915235042572, 0.694915235042572, 0.694915235042572, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.694915235042572, 0.6864407062530518, 0.6864407062530518, 0.6779661178588867, 0.6779661178588867, 0.6779661178588867, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.694915235042572, 0.694915235042572, 0.694915235042572, 0.694915235042572, 0.694915235042572, 0.694915235042572, 0.694915235042572, 0.694915235042572, 0.694915235042572, 0.694915235042572, 0.694915235042572, 0.694915235042572, 0.7033898234367371, 0.7118644118309021, 0.7203390002250671, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7457627058029175, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7288135886192322, 0.7288135886192322, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7203390002250671, 0.7203390002250671, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7288135886192322, 0.7288135886192322, 0.7288135886192322, 0.7288135886192322, 0.7288135886192322, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671, 0.7203390002250671]"
gam,test_acc,9,"[0.5932203531265259, 0.5932203531265259, 0.5932203531265259, 0.5932203531265259, 0.5932203531265259, 0.6016949415206909, 0.6016949415206909, 0.6186440587043762, 0.6186440587043762, 0.6186440587043762, 0.6186440587043762, 0.6186440587043762, 0.6186440587043762, 0.6186440587043762, 0.6186440587043762, 0.6101694703102112, 0.6101694703102112, 0.6101694703102112, 0.6101694703102112, 0.6101694703102112, 0.6186440587043762, 0.6186440587043762, 0.6186440587043762, 0.6186440587043762, 0.6186440587043762, 0.6186440587043762, 0.6271186470985413, 0.6271186470985413, 0.6271186470985413, 0.6271186470985413, 0.6271186470985413, 0.6355932354927063, 0.6355932354927063, 0.6271186470985413, 0.6271186470985413, 0.6271186470985413, 0.6271186470985413, 0.6186440587043762, 0.6271186470985413, 0.6355932354927063, 0.6355932354927063, 0.6355932354927063, 0.6355932354927063, 0.6355932354927063, 0.6355932354927063, 0.6271186470985413, 0.6271186470985413, 0.6271186470985413, 0.6271186470985413, 0.6271186470985413, 0.6271186470985413, 0.6271186470985413, 0.6271186470985413, 0.6355932354927063, 0.6525423526763916, 0.6525423526763916, 0.6525423526763916, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6694915294647217, 0.6610169410705566, 0.6694915294647217, 0.6779661178588867, 0.6779661178588867, 0.6779661178588867, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.6864407062530518, 0.694915235042572, 0.7033898234367371, 0.7033898234367371, 0.7033898234367371, 0.7033898234367371, 0.7033898234367371, 0.7033898234367371, 0.7033898234367371, 0.7033898234367371, 0.7033898234367371, 0.7033898234367371, 0.7033898234367371, 0.7033898234367371, 0.7033898234367371, 0.7033898234367371, 0.7033898234367371, 0.7118644118309021, 0.7118644118309021, 0.7203390002250671, 0.7203390002250671, 0.7288135886192322, 0.7288135886192322, 0.7288135886192322, 0.7288135886192322, 0.7288135886192322, 0.7288135886192322, 0.7288135886192322, 0.7288135886192322, 0.7288135886192322, 0.7288135886192322, 0.7288135886192322, 0.7288135886192322, 0.7288135886192322, 0.7288135886192322, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524, 0.7372881174087524]"
gam,axis,0,0.0009813547134399415
gam,axis,1,1.0819130182266234
gam,axis,2,1.3473388671875
gam,axis,3,1.5860546827316284
gam,axis,4,1.8278748750686646
gam,axis,5,2.067856526374817
gam,axis,6,2.3222589254379273
gam,axis,7,2.5887181043624876
gam,axis,8,2.850923037528992
gam,axis,9,3.100880336761475
gam,axis,10,3.348376202583313
gam,axis,11,3.593052792549133
gam,axis,12,3.84259614944458
gam,axis,13,4.134495878219605
gam,axis,14,4.381013798713684
gam,axis,15,4.61323733329773
gam,axis,16,4.854538941383362
gam,axis,17,5.119332242012024
gam,axis,18,5.381574368476867
gam,axis,19,5.612662029266358
gam,axis,20,5.849825024604797
gam,axis,21,6.09398832321167
gam,axis,22,6.341011023521423
gam,axis,23,6.589410662651062
gam,axis,24,6.81826639175415
gam,axis,25,7.052202153205871
gam,axis,26,7.289319324493408
gam,axis,27,7.526648545265198
gam,axis,28,7.758141398429871
gam,axis,29,8.01368625164032
gam,axis,30,8.321612644195557
gam,axis,31,8.574487566947937
gam,axis,32,8.815006160736084
gam,axis,33,9.077234697341918
gam,axis,34,9.32495937347412
gam,axis,35,9.573651337623597
gam,axis,36,9.802655839920044
gam,axis,37,10.045666098594666
gam,axis,38,10.293798232078553
gam,axis,39,10.544517087936402
gam,axis,40,10.803883838653565
gam,axis,41,11.051529717445373
gam,axis,42,11.283875465393066
gam,axis,43,11.520780801773071
gam,axis,44,11.74533486366272
gam,axis,45,11.970454430580139
gam,axis,46,12.208142733573913
gam,axis,47,12.445886540412904
gam,axis,48,12.691703581809998
gam,axis,49,12.93978533744812
gam,axis,50,13.194535779953004
gam,axis,51,13.472617673873902
gam,axis,52,13.724095964431763
gam,axis,53,13.963795137405395
gam,axis,54,14.208019518852234
gam,axis,55,14.445347261428832
gam,axis,56,14.698167729377747
gam,axis,57,14.928034138679504
gam,axis,58,15.191864037513733
gam,axis,59,15.4383113861084
gam,axis,60,15.677630949020386
gam,axis,61,15.91663568019867
gam,axis,62,16.150145745277406
gam,axis,63,16.385367894172667
gam,axis,64,16.62527816295624
gam,axis,65,16.87095739841461
gam,axis,66,17.11494109630585
gam,axis,67,17.351773166656493
gam,axis,68,17.596618318557738
gam,axis,69,17.856091713905336
gam,axis,70,18.11742012500763
gam,axis,71,18.369443011283874
gam,axis,72,18.63260781764984
gam,axis,73,18.901154685020447
gam,axis,74,19.139532732963563
gam,axis,75,19.380641603469847
gam,axis,76,19.612941718101503
gam,axis,77,19.84806110858917
gam,axis,78,20.08397171497345
gam,axis,79,20.33434865474701
gam,axis,80,20.595296788215638
gam,axis,81,20.827434277534486
gam,axis,82,21.0726979970932
gam,axis,83,21.305413913726806
gam,axis,84,21.53961584568024
gam,axis,85,21.7667555809021
gam,axis,86,22.000942015647887
gam,axis,87,22.231530284881593
gam,axis,88,22.46466166973114
gam,axis,89,22.702413034439086
gam,axis,90,22.96737644672394
gam,axis,91,23.238801145553587
gam,axis,92,23.46904420852661
gam,axis,93,23.719381880760192
gam,axis,94,23.971838498115538
gam,axis,95,24.212784719467162
gam,axis,96,24.448151874542237
gam,axis,97,24.70837621688843
gam,axis,98,24.942961239814757
gam,axis,99,25.18740804195404
gam,axis,100,25.436349320411683
gam,axis,101,25.66823515892029
gam,axis,102,25.913555788993836
gam,axis,103,26.14908242225647
gam,axis,104,26.380875849723814
gam,axis,105,26.61979546546936
gam,axis,106,26.85523588657379
gam,axis,107,27.08023660182953
gam,axis,108,27.321354031562805
gam,axis,109,27.551955819129944
gam,axis,110,27.782651805877684
gam,axis,111,28.027263259887697
gam,axis,112,28.28340690135956
gam,axis,113,28.520630741119383
gam,axis,114,28.771426677703857
gam,axis,115,29.013225293159486
gam,axis,116,29.265101051330568
gam,axis,117,29.525265336036682
gam,axis,118,29.7578665971756
gam,axis,119,29.993890142440797
blooc,val_loss,0,"[1867.27294921875, 2.131786584854126, 2.0379509925842285, 2.006208896636963, 1.9836442470550537, 1.9703800678253174, 1.962355375289917, 1.9569926261901855, 1.952335238456726, 1.9447170495986938, 1.9432480335235596, 1.9409230947494507, 1.9412235021591187, 1.9372285604476929, 1.9328714609146118, 1.9325811862945557, 1.9309470653533936, 1.9300339221954346, 1.9294323921203613, 1.9261102676391602, 1.9274470806121826, 1.9258612394332886, 1.9248812198638916, 1.9244295358657837, 1.9236570596694946, 1.9223331212997437, 1.9216270446777344, 1.9208163022994995, 1.92151939868927, 1.9207018613815308, 1.9201633930206299, 1.9195141792297363, 1.9182708263397217, 1.9185010194778442, 1.9188034534454346, 1.9181625843048096, 1.9176819324493408, 1.917528510093689, 1.9171597957611084, 1.9168436527252197, 1.916717529296875, 1.9165140390396118, 1.91618812084198, 1.915958285331726, 1.9162825345993042, 1.9157993793487549, 1.9156640768051147, 1.9153859615325928, 1.9154150485992432, 1.9151678085327148, 1.9148600101470947, 1.915127158164978, 1.914916753768921, 1.9147347211837769, 1.9146757125854492, 1.9147157669067383, 1.9145963191986084, 1.9143261909484863, 1.9144234657287598, 1.9142130613327026, 1.914215326309204, 1.914143443107605, 1.9141483306884766, 1.9140639305114746, 1.9139879941940308, 1.9138808250427246, 1.9138096570968628, 1.9139389991760254, 1.9138071537017822, 1.9136073589324951, 1.9136466979980469, 1.9136790037155151, 1.9136871099472046, 1.9135308265686035, 1.9135624170303345, 1.9135186672210693, 1.9135308265686035, 1.9133882522583008, 1.9133893251419067, 1.9134783744812012, 1.9133899211883545, 1.91327965259552, 1.9132708311080933, 1.9133076667785645, 1.9133557081222534, 1.9132708311080933, 1.9132071733474731, 1.9131795167922974, 1.9132241010665894, 1.913238286972046, 1.9131850004196167, 1.9130969047546387, 1.9131231307983398, 1.913102388381958, 1.913151502609253, 1.9131054878234863, 1.9130682945251465, 1.9130102396011353, 1.9130439758300781, 1.9130908250808716, 1.9130336046218872, 1.9129724502563477, 1.9129900932312012, 1.9129858016967773, 1.9130367040634155, 1.912966251373291, 1.9129351377487183, 1.9129770994186401, 1.9129664897918701, 1.9129313230514526, 1.9129008054733276, 1.9129276275634766, 1.9129503965377808, 1.9129036664962769, 1.9129246473312378, 1.912866234779358, 1.9128892421722412, 1.91285240650177, 1.9129244089126587, 1.9128400087356567]"
blooc,val_loss,1,"[604.3200073242188, 2.1223676204681396, 1.9102426767349243, 1.8541046380996704, 1.8140907287597656, 1.793012261390686, 1.7699369192123413, 1.7514135837554932, 1.741579532623291, 1.7323490381240845, 1.7211896181106567, 1.7108392715454102, 1.706783652305603, 1.6968364715576172, 1.6915799379348755, 1.6850289106369019, 1.6776432991027832, 1.6735622882843018, 1.669273853302002, 1.6640243530273438, 1.6583845615386963, 1.6557509899139404, 1.6515374183654785, 1.6471667289733887, 1.6445587873458862, 1.6401410102844238, 1.638346791267395, 1.6346858739852905, 1.6330419778823853, 1.6290637254714966, 1.6272058486938477, 1.6250483989715576, 1.6218740940093994, 1.6212966442108154, 1.6178230047225952, 1.6166926622390747, 1.6144022941589355, 1.6134530305862427, 1.6111668348312378, 1.6096893548965454, 1.6083593368530273, 1.6067980527877808, 1.605734944343567, 1.604225993156433, 1.60270357131958, 1.6016730070114136, 1.6006029844284058, 1.5989981889724731, 1.5984604358673096, 1.5972353219985962, 1.595808506011963, 1.595409631729126, 1.5943846702575684, 1.5929341316223145, 1.5925593376159668, 1.5918554067611694, 1.5907191038131714, 1.5904381275177002, 1.5897526741027832, 1.5885576009750366, 1.5878558158874512, 1.5874552726745605, 1.5870202779769897, 1.5859371423721313, 1.5853773355484009, 1.5849523544311523, 1.584424376487732, 1.5839630365371704, 1.5834163427352905, 1.582858920097351, 1.582580327987671, 1.5820387601852417, 1.5813878774642944, 1.581229329109192, 1.5808355808258057, 1.5802726745605469, 1.5800037384033203, 1.5795577764511108, 1.5791257619857788, 1.5788347721099854, 1.5786302089691162, 1.5781689882278442, 1.5780233144760132, 1.5775558948516846, 1.5774778127670288, 1.5769270658493042, 1.5768537521362305, 1.5766539573669434, 1.5762696266174316, 1.5759423971176147, 1.5758050680160522, 1.57569420337677, 1.5752381086349487, 1.5752382278442383, 1.5749424695968628, 1.5747538805007935, 1.5745046138763428, 1.5744354724884033, 1.5741660594940186, 1.5740989446640015, 1.5737197399139404, 1.5737253427505493, 1.5735622644424438, 1.5733520984649658, 1.5732603073120117, 1.5731321573257446, 1.572888970375061, 1.57291841506958, 1.572716474533081, 1.572519302368164, 1.5724371671676636, 1.5723788738250732, 1.5721668004989624, 1.5721038579940796, 1.5719884634017944, 1.5718594789505005, 1.571852207183838, 1.571694254875183, 1.5715605020523071, 1.5715138912200928]"
blooc,val_loss,2,"[34932.47265625, 2.1817941665649414, 2.133574962615967, 2.11116099357605, 2.0986597537994385, 2.0907154083251953, 2.0855607986450195, 2.081643581390381, 2.0789239406585693, 2.076676845550537, 2.0749611854553223, 2.073488473892212, 2.072462558746338, 2.0713586807250977, 2.0704827308654785, 2.069772243499756, 2.0690832138061523, 2.068552017211914, 2.0680360794067383, 2.067629098892212, 2.0672380924224854, 2.066924571990967, 2.0666236877441406, 2.0663793087005615, 2.066145420074463, 2.0659546852111816, 2.0657711029052734, 2.065620183944702, 2.0654754638671875, 2.0653555393218994, 2.0652403831481934, 2.0651445388793945, 2.0650522708892822, 2.0649755001068115, 2.064901113510132, 2.0648393630981445, 2.064779281616211, 2.0647287368774414, 2.0646798610687256, 2.064638614654541, 2.0645980834960938, 2.0645647048950195, 2.0645315647125244, 2.0645039081573486, 2.064476490020752, 2.064453601837158, 2.0644311904907227, 2.0644116401672363, 2.0643932819366455, 2.0643765926361084, 2.0643622875213623, 2.0643470287323, 2.064335823059082, 2.064321994781494, 2.0643138885498047, 2.0643012523651123, 2.0642950534820557, 2.0642831325531006, 2.064279317855835, 2.064267873764038, 2.064265489578247, 2.0642549991607666, 2.06425404548645, 2.064244270324707, 2.064244270324707, 2.064234495162964, 2.0642354488372803, 2.0642263889312744, 2.0642282962799072, 2.0642194747924805, 2.0642218589782715, 2.064213514328003, 2.064215898513794, 2.0642077922821045, 2.06421160697937, 2.0642032623291016, 2.064206838607788, 2.064199686050415, 2.064204216003418, 2.0641961097717285, 2.064199447631836, 2.0641932487487793, 2.0641984939575195, 2.06419038772583, 2.0641937255859375, 2.0641887187957764, 2.0641937255859375, 2.064185857772827, 2.0641896724700928, 2.0641849040985107, 2.06419038772583, 2.064182996749878, 2.0641865730285645, 2.0641820430755615, 2.064187526702881, 2.064180374145508, 2.0641841888427734, 2.0641796588897705, 2.064185380935669, 2.064178228378296, 2.0641820430755615, 2.064177989959717, 2.0641837120056152, 2.0641767978668213, 2.064181089401245, 2.0641767978668213, 2.0641825199127197, 2.064176082611084, 2.064180612564087, 2.064175844192505, 2.0641815662384033, 2.0641748905181885, 2.0641801357269287, 2.0641748905181885, 2.064180612564087, 2.064174175262451, 2.0641791820526123, 2.0641744136810303, 2.0641801357269287, 2.064173698425293]"
blooc,val_loss,3,"[48.80910873413086, 2.293454647064209, 2.2189669609069824, 2.1890869140625, 2.1744253635406494, 2.1650171279907227, 2.159400463104248, 2.1551270484924316, 2.152240753173828, 2.1498377323150635, 2.1480600833892822, 2.1465530395507812, 2.1453568935394287, 2.1442720890045166, 2.1433656215667725, 2.142509698867798, 2.1417672634124756, 2.1410627365112305, 2.140409231185913, 2.1397390365600586, 2.139146566390991, 2.1386027336120605, 2.138098955154419, 2.137627124786377, 2.1371841430664062, 2.136765241622925, 2.136368751525879, 2.135993242263794, 2.1356360912323, 2.13529634475708, 2.1349730491638184, 2.134665012359619, 2.134371757507324, 2.134092092514038, 2.1338250637054443, 2.133570671081543, 2.1333274841308594, 2.1330955028533936, 2.132874011993408, 2.132662296295166, 2.132459878921509, 2.1322667598724365, 2.1320817470550537, 2.1319055557250977, 2.1317367553710938, 2.131575345993042, 2.131420850753784, 2.1312732696533203, 2.131131887435913, 2.1309969425201416, 2.1308679580688477, 2.130743980407715, 2.1306257247924805, 2.1305124759674072, 2.130403757095337, 2.1302995681762695, 2.130199670791626, 2.130103826522827, 2.130012273788452, 2.1299240589141846, 2.1298398971557617, 2.1297593116760254, 2.1296823024749756, 2.129608154296875, 2.1295371055603027, 2.129469394683838, 2.129404067993164, 2.1293420791625977, 2.129282236099243, 2.129225015640259, 2.1291699409484863, 2.129117727279663, 2.1290671825408936, 2.129019021987915, 2.1289725303649902, 2.1289281845092773, 2.1288859844207764, 2.128844738006592, 2.1288058757781982, 2.1287682056427, 2.128732442855835, 2.1286983489990234, 2.1286652088165283, 2.128633737564087, 2.128603219985962, 2.1285741329193115, 2.1285462379455566, 2.1285195350646973, 2.1284940242767334, 2.128469467163086, 2.128445625305176, 2.128422975540161, 2.128401756286621, 2.1283812522888184, 2.128361463546753, 2.1283421516418457, 2.128324031829834, 2.128307580947876, 2.128293752670288, 2.1282806396484375, 2.1282670497894287, 2.128253698348999, 2.1282405853271484, 2.128227710723877, 2.1282153129577637, 2.1282031536102295, 2.1281914710998535, 2.1281800270080566, 2.128169059753418, 2.1281585693359375, 2.1281485557556152, 2.128138542175293, 2.128129005432129, 2.128119707107544, 2.128110647201538, 2.1281015872955322, 2.1280932426452637, 2.1280856132507324, 2.1280782222747803, 2.128070831298828]"
blooc,val_loss,4,"[222.99383544921875, 2.1298084259033203, 1.9100134372711182, 1.8637644052505493, 1.8375455141067505, 1.830871820449829, 1.8187754154205322, 1.8156853914260864, 1.8098113536834717, 1.8075406551361084, 1.8036830425262451, 1.8021214008331299, 1.7986772060394287, 1.7972291707992554, 1.7953702211380005, 1.7932955026626587, 1.7916922569274902, 1.789789080619812, 1.78852117061615, 1.7868621349334717, 1.7854818105697632, 1.7840710878372192, 1.7828365564346313, 1.7815905809402466, 1.7804138660430908, 1.7792752981185913, 1.7782284021377563, 1.7771785259246826, 1.7762004137039185, 1.7752342224121094, 1.7743499279022217, 1.7734599113464355, 1.7726393938064575, 1.7718204259872437, 1.7710703611373901, 1.7703161239624023, 1.7696219682693481, 1.7689274549484253, 1.7682889699935913, 1.7676492929458618, 1.7670576572418213, 1.7664682865142822, 1.7659224271774292, 1.7653796672821045, 1.7648730278015137, 1.7643725872039795, 1.7639033794403076, 1.7634421586990356, 1.7630062103271484, 1.762580394744873, 1.762176513671875, 1.7617835998535156, 1.761407732963562, 1.7610455751419067, 1.7606955766677856, 1.7603610754013062, 1.7600356340408325, 1.759727120399475, 1.759423017501831, 1.759138584136963, 1.7588555812835693, 1.7585923671722412, 1.7583304643630981, 1.7581121921539307, 1.7578890323638916, 1.7576684951782227, 1.7574633359909058, 1.757258653640747, 1.757070541381836, 1.7568837404251099, 1.756706953048706, 1.7565356492996216, 1.7563735246658325, 1.7562172412872314, 1.7560638189315796, 1.755920171737671, 1.7557798624038696, 1.7556483745574951, 1.7555155754089355, 1.7553949356079102, 1.7552720308303833, 1.7551623582839966, 1.7550454139709473, 1.754943609237671, 1.7548367977142334, 1.754744291305542, 1.754642367362976, 1.7545534372329712, 1.75446355342865, 1.7543838024139404, 1.7542957067489624, 1.7542136907577515, 1.7541426420211792, 1.7540709972381592, 1.7539969682693481, 1.7539246082305908, 1.7538655996322632, 1.7538002729415894, 1.753739595413208, 1.753699541091919, 1.7536442279815674, 1.753574252128601, 1.7535431385040283, 1.7534871101379395, 1.7534205913543701, 1.7533955574035645, 1.7533433437347412, 1.7532806396484375, 1.7532598972320557, 1.753211259841919, 1.7531534433364868, 1.753135323524475, 1.7530912160873413, 1.7530375719070435, 1.7530224323272705, 1.7529820203781128, 1.7529302835464478, 1.7529199123382568, 1.7528821229934692, 1.7528340816497803]"
blooc,val_loss,5,"[1065.1912841796875, 2.008195161819458, 1.9632853269577026, 1.9337791204452515, 1.9211212396621704, 1.9152964353561401, 1.9082368612289429, 1.9072046279907227, 1.9013749361038208, 1.902747392654419, 1.8996495008468628, 1.8993548154830933, 1.897645115852356, 1.898305892944336, 1.8963404893875122, 1.897067904472351, 1.8959755897521973, 1.8959287405014038, 1.8951960802078247, 1.8955518007278442, 1.8946964740753174, 1.8949817419052124, 1.894473910331726, 1.8946696519851685, 1.8940918445587158, 1.8943374156951904, 1.894086480140686, 1.8940885066986084, 1.8938366174697876, 1.8939496278762817, 1.893697738647461, 1.8938814401626587, 1.893653392791748, 1.893703579902649, 1.8935143947601318, 1.8936678171157837, 1.8935604095458984, 1.8935002088546753, 1.8935270309448242, 1.893398404121399, 1.8934835195541382, 1.8934446573257446, 1.8934530019760132, 1.893330454826355, 1.8934317827224731, 1.89344322681427, 1.8933453559875488, 1.8933866024017334, 1.8934004306793213, 1.8933113813400269, 1.8933628797531128, 1.8934009075164795, 1.893306016921997, 1.8933451175689697, 1.8933805227279663, 1.893283724784851, 1.893330693244934, 1.8933675289154053, 1.8933137655258179, 1.8933289051055908, 1.893282413482666, 1.8933583498001099, 1.8933361768722534, 1.8933157920837402, 1.893341064453125, 1.8933318853378296, 1.893339991569519, 1.8933194875717163, 1.8933594226837158, 1.893351435661316, 1.8933113813400269, 1.8933736085891724, 1.8933557271957397, 1.8933393955230713, 1.893362045288086, 1.8933407068252563, 1.8933583498001099, 1.8933497667312622, 1.8933557271957397, 1.8933422565460205, 1.89337158203125, 1.8933640718460083, 1.8933264017105103, 1.8933758735656738, 1.8933724164962769, 1.8933485746383667, 1.8933782577514648, 1.8933618068695068, 1.89338219165802, 1.8933393955230713, 1.893368124961853, 1.893402099609375, 1.8933618068695068, 1.8933727741241455, 1.8933988809585571, 1.893347144126892, 1.8933724164962769, 1.8934059143066406, 1.8933782577514648, 1.8933926820755005, 1.893350601196289, 1.8933788537979126, 1.8934136629104614, 1.8933839797973633, 1.8933969736099243, 1.8933559656143188, 1.8933842182159424, 1.8934175968170166, 1.8933870792388916, 1.8934006690979004, 1.893361210823059, 1.8933911323547363, 1.8934193849563599, 1.8933906555175781, 1.8934069871902466, 1.8933640718460083, 1.8933905363082886, 1.8934246301651, 1.8933937549591064, 1.8934072256088257]"
blooc,val_loss,6,"[2266.268310546875, 1.8872942924499512, 1.8339815139770508, 1.8193385601043701, 1.8128454685211182, 1.8110538721084595, 1.8083103895187378, 1.8073136806488037, 1.805674433708191, 1.8049037456512451, 1.8037219047546387, 1.8029431104660034, 1.8019925355911255, 1.8012640476226807, 1.8004778623580933, 1.7998217344284058, 1.7991600036621094, 1.798580288887024, 1.7980163097381592, 1.7975187301635742, 1.7972691059112549, 1.7962833642959595, 1.7964065074920654, 1.7957401275634766, 1.7956359386444092, 1.794844388961792, 1.7949916124343872, 1.7945194244384766, 1.7943305969238281, 1.7938106060028076, 1.7938891649246216, 1.7935388088226318, 1.793325424194336, 1.7930940389633179, 1.7929781675338745, 1.792595624923706, 1.7926607131958008, 1.7924234867095947, 1.7922172546386719, 1.7921783924102783, 1.7918301820755005, 1.791900634765625, 1.7916967868804932, 1.7916003465652466, 1.7913997173309326, 1.7914164066314697, 1.791198492050171, 1.79120934009552, 1.7910076379776, 1.791021466255188, 1.7908422946929932, 1.7908512353897095, 1.7906813621520996, 1.7906969785690308, 1.7905546426773071, 1.7905550003051758, 1.7904036045074463, 1.7904280424118042, 1.7903237342834473, 1.790307641029358, 1.790164828300476, 1.7902034521102905, 1.790134310722351, 1.7900468111038208, 1.790058970451355, 1.789958119392395, 1.7899729013442993, 1.7898848056793213, 1.7898930311203003, 1.789797306060791, 1.7898211479187012, 1.7897591590881348, 1.7897433042526245, 1.7896618843078613, 1.7896924018859863, 1.7896488904953003, 1.7895907163619995, 1.7896071672439575, 1.7895358800888062, 1.789556860923767, 1.7894978523254395, 1.7895088195800781, 1.7894350290298462, 1.789466381072998, 1.7894299030303955, 1.7893949747085571, 1.789405345916748, 1.7893339395523071, 1.7893705368041992, 1.7893428802490234, 1.7892934083938599, 1.7893208265304565, 1.7892781496047974, 1.7892887592315674, 1.7892223596572876, 1.7892619371414185, 1.789239764213562, 1.7891896963119507, 1.789223074913025, 1.7891935110092163, 1.7891793251037598, 1.7891710996627808, 1.789150595664978, 1.789163589477539, 1.789103388786316, 1.7891457080841064, 1.789128065109253, 1.7890812158584595, 1.7891178131103516, 1.7890948057174683, 1.7890716791152954, 1.7890901565551758, 1.789035677909851, 1.789076328277588, 1.7890572547912598, 1.7890270948410034, 1.7890594005584717, 1.7890100479125977, 1.7890572547912598, 1.7890222072601318]"
blooc,val_loss,7,"[111.26798248291016, 1.8909944295883179, 1.7623872756958008, 1.71576726436615, 1.6857331991195679, 1.6680814027786255, 1.6546313762664795, 1.6464587450027466, 1.6427180767059326, 1.6366106271743774, 1.6329230070114136, 1.6290453672409058, 1.6263819932937622, 1.6225124597549438, 1.6217910051345825, 1.6191930770874023, 1.6185672283172607, 1.6157808303833008, 1.6153173446655273, 1.6138815879821777, 1.6130541563034058, 1.6128660440444946, 1.6112861633300781, 1.6103601455688477, 1.609513282775879, 1.6090699434280396, 1.6091797351837158, 1.6081608533859253, 1.6071646213531494, 1.606784462928772, 1.6069706678390503, 1.6060365438461304, 1.6047269105911255, 1.605410099029541, 1.605081558227539, 1.6048468351364136, 1.604490876197815, 1.6036624908447266, 1.6041035652160645, 1.6032612323760986, 1.6035819053649902, 1.6033141613006592, 1.6032967567443848, 1.6026160717010498, 1.60281503200531, 1.602436900138855, 1.6025681495666504, 1.6018797159194946, 1.602211356163025, 1.6021274328231812, 1.6020416021347046, 1.6013444662094116, 1.6017407178878784, 1.6013580560684204, 1.6013511419296265, 1.601433515548706, 1.601357102394104, 1.6010016202926636, 1.6011050939559937, 1.600752592086792, 1.6009483337402344, 1.600698709487915, 1.6007784605026245, 1.600533127784729, 1.6006605625152588, 1.6004160642623901, 1.600484013557434, 1.600304365158081, 1.6003979444503784, 1.6002544164657593, 1.6002353429794312, 1.6002793312072754, 1.6001219749450684, 1.6000522375106812, 1.6001089811325073, 1.6000820398330688, 1.5997953414916992, 1.5999808311462402, 1.5998636484146118, 1.5998921394348145, 1.5997604131698608, 1.5998642444610596, 1.5997304916381836, 1.5997906923294067, 1.5996668338775635, 1.5997189283370972, 1.5996642112731934, 1.5996878147125244, 1.5995752811431885, 1.5995980501174927, 1.5995835065841675, 1.599584698677063, 1.599459171295166, 1.5995190143585205, 1.5994925498962402, 1.5995060205459595, 1.5993928909301758, 1.5994874238967896, 1.599378228187561, 1.5994139909744263, 1.5994797945022583, 1.599440097808838, 1.5993393659591675, 1.5993800163269043, 1.5993247032165527, 1.5993709564208984, 1.5992854833602905, 1.5993621349334717, 1.5992622375488281, 1.5993232727050781, 1.5993441343307495, 1.5993232727050781, 1.5992623567581177, 1.5992687940597534, 1.5992246866226196, 1.5992834568023682, 1.5992051362991333, 1.599267840385437, 1.5992134809494019, 1.599245548248291]"
